name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.409768126,106.9961497",2022-06-26,30,24,26.6,37.4,24,28.8,24.2,87.1,4.89,100,4.17,rain,0,0,6.8,14.8,179.2,1009.6,57,5.8,144,12.4,5,30,2022-06-26T06:02:20,2022-06-26T17:47:24,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-06-27,31,24.5,27.4,36.5,24.5,30,24.3,83.6,13.04,100,20.83,rain,0,0,7.2,14.8,221.6,1009.7,60.7,5.6,117.3,10,6,10,2022-06-27T06:02:32,2022-06-27T17:47:38,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-06-28,32,24.1,27.6,37.9,24.1,30.2,24.2,82.7,0.53,100,8.33,rain,0,0,10.4,13,151.2,1008.4,53.2,6.2,187.3,16.3,8,30,2022-06-28T06:02:43,2022-06-28T17:47:52,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-06-29,31,23.6,27.4,36.5,23.6,29.8,23.4,79.8,0,0,0,rain,0,0,10.8,20.5,248.8,1007.7,48.6,7.4,253.1,21.9,9,10,2022-06-29T06:02:53,2022-06-29T17:48:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-06-30,31,22.7,27.3,36.5,22.7,29.2,21.9,73.3,0,0,0,rain,0,0,13,16.6,201.5,1008.2,40.2,7.5,230,19.9,9,10,2022-06-30T06:03:04,2022-06-30T17:48:19,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-01,32,23.2,27.8,35.8,23.2,29.9,22.6,74.7,0,0,0,rain,0,0,10.4,22.3,114.7,1008,44.5,7.2,253,22,9,10,2022-07-01T06:03:14,2022-07-01T17:48:33,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-02,32,24.7,28.1,37.9,24.7,31.4,23.7,77.4,0.9,100,4.17,rain,0,0,13.7,18.4,200.7,1007.6,52.8,5.1,246.5,21.3,8,30,2022-07-02T06:03:23,2022-07-02T17:48:46,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-03,32,24.9,28,40.7,24.9,31.9,25.2,85.6,15.63,100,16.67,rain,0,0,15.1,24.1,145.9,1007.4,57.4,6.1,242.9,21.1,8,30,2022-07-03T06:03:32,2022-07-03T17:49:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-04,32,25.6,28.8,40.7,25.6,33.5,24.9,80.3,0,0,0,rain,0,0,18,33.5,88.8,1007.8,47.1,7.9,240.1,20.8,8,60,2022-07-04T06:03:40,2022-07-04T17:49:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.409768126,106.9961497",2022-07-05,33,25,28.8,39.3,25,33.3,24.8,80.3,1.07,100,16.67,rain,0,0,10.8,20.5,101.6,1008.5,42.7,7.2,249.2,21.5,8,30,2022-07-05T06:03:48,2022-07-05T17:49:27,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
