name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.663782551, 106.9180963",2020-12-06,27.3,19.1,23.5,31.1,19.1,23.9,22.2,92.6,83.84,100,33.33,rain,0,0,,22,260.2,1007.3,53.9,3.9,212.4,18.3,8,,2020-12-06T05:28:43,2020-12-06T17:58:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-07,28.3,19.2,23.8,31.9,19.2,24.1,21.9,89.7,20.24,100,25,rain,0,0,55.4,31.3,256.3,1008.2,70.8,5,190.2,16.5,6,,2020-12-07T05:29:05,2020-12-07T17:58:43,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-08,30.4,18.8,25.3,34.6,18.8,26.6,21.7,81.6,0.34,100,25,rain,0,0,51.8,29.5,250.2,1007.6,65.2,6.2,262.3,22.8,9,,2020-12-08T05:29:27,2020-12-08T17:59:13,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-09,30.9,19.9,25.4,36.1,19.9,26.9,21.6,80.4,8.61,100,29.17,rain,0,0,51.8,27,262.9,1006.7,63.6,6.4,197.7,17.1,8,,2020-12-09T05:29:51,2020-12-09T17:59:43,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-10,31,19.1,25,34.8,19.1,26.1,21.7,82.6,14.11,100,12.5,rain,0,0,,18.7,273.4,1007.2,68.4,6,201.2,17.5,7,,2020-12-10T05:30:14,2020-12-10T18:00:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-11,31,18.4,25.1,35.2,18.4,26.5,21.9,83.3,14.96,100,16.67,rain,0,0,,14.8,283.2,1008.1,62.6,5.8,194.6,16.9,6,,2020-12-11T05:30:39,2020-12-11T18:00:44,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-12,30.3,19.5,25.1,34.1,19.5,26.4,21.4,81,3.43,100,12.5,rain,0,0,,23,255.4,1007.8,58.6,6.6,155.9,13.4,5,,2020-12-12T05:31:04,2020-12-12T18:01:14,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-13,29,19.7,24.7,33.4,19.7,26,21.8,83.9,1.39,100,12.5,rain,0,0,,15.8,254,1007.8,66.3,5.9,115.2,9.8,4,,2020-12-13T05:31:30,2020-12-13T18:01:45,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-14,30.6,19.1,25.1,35,19.1,26.3,21.7,82.2,2.28,100,20.83,rain,0,0,,23,257.6,1008.2,58.9,6.7,132.3,11.4,5,,2020-12-14T05:31:56,2020-12-14T18:02:15,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-15,31.7,19.1,25.6,36,19.1,27,21.4,78.9,3.4,100,20.83,rain,0,0,,31,243.6,1008.7,60.6,6.4,170.2,14.6,6,,2020-12-15T05:32:23,2020-12-15T18:02:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-16,32.3,19.5,25.5,36.5,19.5,26.9,21.5,79.6,0.4,100,8.33,rain,0,0,38.9,30.5,263.1,1008.1,64.2,7,184.7,16,7,,2020-12-16T05:32:51,2020-12-16T18:03:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-17,31,19.3,25,34,19.3,26,21.4,81.8,4.13,100,16.67,rain,0,0,,26.6,258.1,1007.9,62.8,6.5,150,12.9,5,,2020-12-17T05:33:19,2020-12-17T18:03:47,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-18,31.7,19.8,25.5,36.7,19.8,26.9,21.2,77.7,0.7,100,12.5,rain,0,0,37.1,21.6,264.4,1007,57.8,7,290.8,25.1,10,,2020-12-18T05:33:47,2020-12-18T18:04:17,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-19,31.1,19.8,25.5,35.8,19.8,27,21.5,79.7,0.1,100,4.17,rain,0,0,42.5,24.8,256.7,1007.2,52.4,7.2,290.6,25,10,,2020-12-19T05:34:16,2020-12-19T18:04:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-20,28.8,18.8,24.4,32.7,18.8,25.1,21.5,84.2,1.27,100,20.83,rain,0,0,,18.7,266.7,1008,56,5.7,303.5,26.4,10,,2020-12-20T05:34:45,2020-12-20T18:05:17,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIHH,WIII,96739099999,96781099999,96749099999,96751099999,96749599999,96745099999"
"-6.663782551, 106.9180963",2020-12-21,29,19.9,24.5,33,19.9,25.5,21.5,84,30.41,100,20.83,rain,0,0,,24.7,252.7,1008,57.7,6,146.3,12.7,5,,2020-12-21T05:35:14,2020-12-21T18:05:47,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-22,31,19.4,25.3,34.8,19.4,26.7,21.3,79.6,18.7,100,12.5,rain,0,0,37.1,21.1,264.2,1007.9,58.2,6.7,214.3,18.5,7,,2020-12-22T05:35:44,2020-12-22T18:06:17,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-23,33,18.3,26,38,18.3,27.4,21,75.2,0,0,0,,0,0,44.6,21.7,254.2,1006.9,52.3,7,267.3,23.1,9,,2020-12-23T05:36:14,2020-12-23T18:06:46,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-24,32.7,19.4,25.3,38,19.4,26.5,21.2,78.9,2.84,100,8.33,rain,0,0,38.9,30,250.3,1007.2,59.7,6.5,270.7,23.4,9,,2020-12-24T05:36:44,2020-12-24T18:07:15,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-25,33,19.2,25.8,35.8,19.2,27,20.9,76.6,5.1,100,12.5,rain,0,0,37.1,28.3,255.3,1007.7,57.9,6.9,163.3,13.8,6,,2020-12-25T05:37:15,2020-12-25T18:07:44,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIHH,WIII,96739099999,96781099999,96749099999,96751099999,96749599999,96745099999"
"-6.663782551, 106.9180963",2020-12-26,32.7,19.8,26,35.7,19.8,27.1,20.7,74.4,2.19,100,16.67,rain,0,0,40.7,28.8,266.7,1008.3,55.4,6.6,212.4,18.4,7,,2020-12-26T05:37:45,2020-12-26T18:08:12,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-27,32.7,20,26.4,37.7,20,28,21.1,73.6,0,0,0,,0,0,,24.3,271.3,1008.4,54.2,7.2,221.9,19.2,8,,2020-12-27T05:38:16,2020-12-27T18:08:40,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-28,32,19.4,26.3,36.3,19.4,27.9,21.3,74.9,0.98,100,4.17,rain,0,0,37.1,24.9,256.5,1007.5,54.9,7.2,116.4,10.2,5,,2020-12-28T05:38:47,2020-12-28T18:09:08,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-29,30.3,20.2,25.3,34.6,20.2,26.4,21.3,79.3,16.37,100,12.5,rain,0,0,,30.6,260.6,1007.5,62.9,6.6,142.2,12.3,5,,2020-12-29T05:39:18,2020-12-29T18:09:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-30,29.6,19.4,24.9,33.6,19.4,25.9,20.8,78.6,2.22,100,8.33,rain,0,0,,29,255.5,1007.6,66.8,6.7,119,10.3,4,,2020-12-30T05:39:49,2020-12-30T18:10:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2020-12-31,29.7,19.5,24.3,34,19.5,25.3,21.5,85.1,7.33,100,25,rain,0,0,,18.4,279.3,1007.7,68.4,6.1,138.2,12,5,,2020-12-31T05:40:20,2020-12-31T18:10:27,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-01,29,18.9,24,33.6,18.9,24.6,21.4,85.7,16.15,100,20.83,rain,0,0,,14.8,278.1,1007.9,65.5,6.6,184.3,16,6,,2021-01-01T05:40:52,2021-01-01T18:10:53,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-02,32.4,19.8,25.5,37.6,19.8,27.3,21.5,79.4,5.87,100,4.17,rain,0,0,,17.8,284.3,1008.1,59.2,6.4,183.6,16,7,,2021-01-02T05:41:23,2021-01-02T18:11:18,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-03,32.1,19.3,25.4,36.4,19.3,26.6,21.3,78.8,18.21,100,16.67,rain,0,0,,19.6,265.8,1007.8,63.6,6.9,197.9,17,7,,2021-01-03T05:41:54,2021-01-03T18:11:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-04,31.4,19.9,25.4,35,19.9,26.8,21.2,78.7,7.83,100,4.17,rain,0,0,,23.4,274.5,1007.5,62.4,7,201.4,17.5,7,,2021-01-04T05:42:24,2021-01-04T18:12:06,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-05,29,19,24.6,33.6,19,26.1,22.1,86.7,3.61,100,12.5,rain,0,0,,14.6,207.3,1007.5,55.7,5.4,182.1,15.8,8,,2021-01-05T05:42:55,2021-01-05T18:12:29,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-06,31,19.8,24.8,36.5,19.8,26.4,22.2,86,15.65,100,25,rain,0,0,,27.7,242.8,1007.2,72.6,5.6,181.9,15.7,7,,2021-01-06T05:43:25,2021-01-06T18:12:51,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-07,29.7,19.3,24.8,33.7,19.3,26,22,84.8,11.14,100,16.67,rain,0,0,31.7,16.6,257.2,1006.7,65.7,5.3,217.4,18.8,7,,2021-01-07T05:43:56,2021-01-07T18:13:13,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-08,29,20,25.3,33.3,20,26.9,22.4,84.2,3.08,100,12.5,rain,0,0,,16.7,261.5,1006.9,59.8,6,179.3,15.3,7,,2021-01-08T05:44:26,2021-01-08T18:13:34,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-09,31,19.1,24.3,35.8,19.1,25.1,22.1,87.9,22.11,100,20.83,rain,0,0,,24.1,260.1,1007.1,70.5,5.2,176.9,15.2,6,,2021-01-09T05:44:56,2021-01-09T18:13:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-10,30,19.5,24.9,34.4,19.5,26.3,21.9,84.1,19.41,100,16.67,rain,0,0,,20.5,246.5,1006.5,66.6,5.9,76.9,6.7,3,,2021-01-10T05:45:25,2021-01-10T18:14:13,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-11,31.4,19.3,25.3,36.3,19.3,26.7,21.9,82.5,0.08,100,12.5,rain,0,0,,17.8,283.2,1007.4,61.2,6.3,185.6,15.9,6,,2021-01-11T05:45:54,2021-01-11T18:14:32,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-12,29,19.3,24.5,33,19.3,25.7,22,86.4,10.88,100,12.5,rain,0,0,,19,258.8,1007.9,66.7,5.5,129.3,11,5,,2021-01-12T05:46:23,2021-01-12T18:14:50,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-13,29,19.2,24.9,33.3,19.2,26.3,21.8,83.2,7.62,100,12.5,rain,0,0,,20.5,299.2,1008.6,69.3,6.4,192,16.6,7,,2021-01-13T05:46:51,2021-01-13T18:15:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-14,29,19.3,25.2,32.7,19.3,26.7,22,83.3,4.9,100,8.33,rain,0,0,,16.6,286.5,1009.6,68,6,211.9,18.3,8,,2021-01-14T05:47:19,2021-01-14T18:15:23,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-15,30.7,19.1,25.4,35.1,19.1,26.7,21.8,81.2,1.18,100,8.33,rain,0,0,,13,285.9,1008.6,64.7,5.6,178.1,15.2,6,,2021-01-15T05:47:47,2021-01-15T18:15:38,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-16,33,18.4,26.2,37.3,18.4,27.6,20.8,73.5,0,0,0,,0,0,,25.2,252.8,1007,61.2,6.2,274.7,23.7,9,,2021-01-16T05:48:14,2021-01-16T18:15:52,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-17,30,18.8,25.4,34.7,18.8,27.2,21.8,80.9,0.02,100,8.33,rain,0,0,37.1,17.8,283.5,1007.5,62,6.1,241.9,21,9,,2021-01-17T05:48:40,2021-01-17T18:16:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-18,27.7,19.3,24.4,31,19.3,25.6,21.8,86.1,9.83,100,25,rain,0,0,38.9,15.8,304.4,1008.4,49.2,4.5,177,15.2,7,,2021-01-18T05:49:07,2021-01-18T18:16:19,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-19,28.7,17.6,23.9,31.8,17.6,24.8,21.2,85.7,59.15,100,16.67,rain,0,0,46.4,22.3,265.7,1008.9,60.4,4.6,173.2,14.9,7,,2021-01-19T05:49:32,2021-01-19T18:16:30,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-20,29.7,19.2,24.5,33.5,19.2,25.8,22,86.6,35.33,100,20.83,rain,0,0,,18.4,244.8,1009,61.9,4.1,148.8,12.8,5,,2021-01-20T05:49:57,2021-01-20T18:16:41,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-21,28,19.3,24.4,31.7,19.3,25.5,22.3,88.9,11.22,100,16.67,rain,0,0,,13,257.9,1009.1,61.3,4.5,133.6,11.4,5,,2021-01-21T05:50:22,2021-01-21T18:16:51,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-22,30,19.5,24.7,35.1,19.5,25.8,21,80.7,5.95,100,8.33,rain,0,0,,13.1,252,1008.9,65.6,5.5,259.5,22.4,9,,2021-01-22T05:50:46,2021-01-22T18:17:00,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-23,30.1,19.2,25.3,34.9,19.2,27.1,21.7,80.8,0,0,0,,0,0,,17.8,191.2,1008.6,56.9,5.8,218.8,19,8,,2021-01-23T05:51:09,2021-01-23T18:17:08,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
"-6.663782551, 106.9180963",2021-01-24,27,18.8,23.4,30.6,18.8,23.7,22,92,16.83,100,20.83,rain,0,0,,10,193.6,1009.1,69.5,4.6,140,12.2,5,,2021-01-24T05:51:32,2021-01-24T18:17:15,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96781099999,96749099999,96751099999,96745099999,96749599999"
